epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,9942.32,0.18528,0.31605,1.04019,0.70614,0.68936,0.71241,0.43031,0.46366,0.7838,1.32398,0.007,0.007,0.007
377,9967.24,0.19136,0.33966,1.05083,0.73047,0.65587,0.70243,0.43102,0.45684,0.7895,1.31953,0.006992,0.006992,0.006992
378,9992.08,0.17136,0.33552,1.05261,0.74383,0.65169,0.71812,0.43529,0.45715,0.77479,1.32124,0.006984,0.006984,0.006984
379,10018.5,0.17858,0.32479,1.03351,0.77332,0.67675,0.73899,0.44902,0.45585,0.73145,1.31323,0.006976,0.006976,0.006976
380,10044.5,0.18102,0.32025,1.0476,0.72987,0.69024,0.74931,0.45828,0.45423,0.69883,1.3084,0.006968,0.006968,0.006968
381,10070.2,0.1785,0.31724,1.04231,0.75844,0.65194,0.7375,0.45247,0.45401,0.74409,1.31091,0.00696,0.00696,0.00696
382,10097,0.18026,0.33251,1.0379,0.75385,0.6381,0.71919,0.43457,0.46019,0.77598,1.32668,0.006952,0.006952,0.006952
383,10123.8,0.18399,0.3462,1.03683,0.74808,0.60726,0.70238,0.4318,0.4608,0.80519,1.31832,0.006944,0.006944,0.006944
384,10150.2,0.17175,0.31241,1.04898,0.68774,0.67275,0.709,0.44111,0.45645,0.82138,1.31886,0.006936,0.006936,0.006936
385,10175,0.18588,0.31742,1.04218,0.69383,0.67148,0.70609,0.43769,0.46079,0.83918,1.33047,0.006928,0.006928,0.006928
386,10201.3,0.17413,0.31796,1.04325,0.69755,0.67681,0.7119,0.437,0.45705,0.82637,1.33122,0.00692,0.00692,0.00692
387,10228.2,0.17419,0.32475,1.05271,0.76904,0.61958,0.69547,0.43292,0.45453,0.83957,1.33113,0.006912,0.006912,0.006912
388,10255,0.16783,0.32327,1.03455,0.73922,0.64641,0.7166,0.44548,0.45415,0.8069,1.3186,0.006904,0.006904,0.006904
389,10281.4,0.188,0.32751,1.037,0.73137,0.65611,0.72144,0.44343,0.45211,0.83052,1.31733,0.006896,0.006896,0.006896
390,10308.2,0.17067,0.31475,1.03501,0.73683,0.65264,0.71464,0.43328,0.45201,0.85351,1.33005,0.006888,0.006888,0.006888
391,10335.1,0.1786,0.3223,1.0461,0.71458,0.67812,0.71383,0.43479,0.45501,0.81915,1.32656,0.00688,0.00688,0.00688
392,10361.9,0.18324,0.31153,1.02954,0.69569,0.69641,0.72514,0.45005,0.4522,0.80803,1.3147,0.006872,0.006872,0.006872
393,10387.1,0.16909,0.29362,1.01834,0.72965,0.66027,0.72519,0.44782,0.45929,0.81737,1.30955,0.006864,0.006864,0.006864
394,10412,0.19012,0.34523,1.04131,0.74076,0.66626,0.72339,0.44144,0.46051,0.81442,1.31016,0.006856,0.006856,0.006856
395,10436.9,0.16722,0.3406,1.03657,0.75923,0.66193,0.72543,0.44872,0.45733,0.83337,1.31646,0.006848,0.006848,0.006848
396,10461.8,0.18408,0.32768,1.04039,0.70942,0.67188,0.71503,0.43478,0.45396,0.86781,1.33235,0.00684,0.00684,0.00684
397,10486.7,0.1801,0.30511,1.02995,0.73176,0.68039,0.72459,0.44704,0.4488,0.83694,1.31228,0.006832,0.006832,0.006832
398,10513.6,0.16882,0.31915,1.02897,0.74092,0.68364,0.72719,0.44925,0.45566,0.80698,1.31534,0.006824,0.006824,0.006824
399,10538.7,0.17518,0.30598,1.02785,0.72586,0.67448,0.69706,0.42844,0.46427,0.86145,1.33517,0.006816,0.006816,0.006816
