epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,3188.85,0.25681,0.72937,1.21052,0.64516,0.57351,0.6442,0.38785,0.49153,0.83196,1.33528,0.008504,0.008504,0.008504
189,3205.1,0.24636,0.78902,1.20945,0.63377,0.62869,0.65933,0.393,0.49194,0.88997,1.34027,0.008496,0.008496,0.008496
190,3221.29,0.25552,0.79613,1.22424,0.57427,0.66974,0.63935,0.3872,0.48804,0.82864,1.34118,0.008488,0.008488,0.008488
191,3237.92,0.25911,0.78188,1.20894,0.65381,0.63476,0.68284,0.41957,0.48126,0.80762,1.30481,0.00848,0.00848,0.00848
192,3254.27,0.25709,0.75154,1.21382,0.61707,0.61574,0.65307,0.38866,0.48676,0.94339,1.33512,0.008472,0.008472,0.008472
193,3270.8,0.25968,0.75462,1.20992,0.62687,0.69554,0.68608,0.42085,0.47896,0.79789,1.30133,0.008464,0.008464,0.008464
194,3287.03,0.27138,0.73328,1.20183,0.67793,0.64443,0.69996,0.42872,0.46313,0.75253,1.29849,0.008456,0.008456,0.008456
195,3304.06,0.25107,0.76261,1.22099,0.64189,0.66757,0.67325,0.40014,0.4774,0.81639,1.33093,0.008448,0.008448,0.008448
196,3320.65,0.26271,0.75935,1.20337,0.72096,0.63387,0.66542,0.39884,0.48113,0.80487,1.34467,0.00844,0.00844,0.00844
197,3336.84,0.25456,0.79022,1.19099,0.61599,0.65439,0.65483,0.3864,0.49028,0.87137,1.34721,0.008432,0.008432,0.008432
198,3353.13,0.25775,0.75297,1.20267,0.62962,0.65371,0.66829,0.40161,0.4769,0.83384,1.32241,0.008424,0.008424,0.008424
199,3369.64,0.24454,0.744,1.19031,0.73116,0.57349,0.69082,0.41918,0.47884,0.83404,1.33071,0.008416,0.008416,0.008416
200,3385.9,0.24866,0.75324,1.21187,0.66757,0.6125,0.66974,0.40189,0.48357,0.86652,1.32941,0.008408,0.008408,0.008408
201,3403.83,0.26818,0.738,1.20439,0.61692,0.64531,0.65521,0.40053,0.47131,0.89275,1.31346,0.0084,0.0084,0.0084
202,3420.3,0.25575,0.73033,1.21366,0.62055,0.69129,0.67815,0.41026,0.47268,0.81764,1.29958,0.008392,0.008392,0.008392
203,3436.55,0.26083,0.75255,1.20332,0.64918,0.65117,0.69575,0.42051,0.48586,0.79166,1.32039,0.008384,0.008384,0.008384
204,3452.73,0.25453,0.69993,1.18985,0.63679,0.60945,0.65392,0.38565,0.49187,0.92359,1.3389,0.008376,0.008376,0.008376
205,3468.93,0.2609,0.73351,1.22176,0.60778,0.64719,0.63802,0.37859,0.49959,0.89136,1.34613,0.008368,0.008368,0.008368
206,3485.26,0.25767,0.73833,1.21363,0.66134,0.63578,0.67259,0.39753,0.48488,0.83224,1.3336,0.00836,0.00836,0.00836
207,3501.44,0.24307,0.73884,1.18853,0.66696,0.61047,0.66178,0.40354,0.49146,0.79781,1.33279,0.008352,0.008352,0.008352
208,3517.62,0.25588,0.71394,1.20889,0.62827,0.70462,0.69197,0.41569,0.48332,0.78122,1.31872,0.008344,0.008344,0.008344
209,3535.35,0.25121,0.71855,1.20902,0.63961,0.62956,0.65649,0.39337,0.4898,0.86939,1.33664,0.008336,0.008336,0.008336
210,3551.86,0.25598,0.72025,1.1868,0.67995,0.65795,0.68336,0.41279,0.48374,0.78261,1.31468,0.008328,0.008328,0.008328
211,3568.05,0.25559,0.7442,1.21873,0.66903,0.64452,0.66399,0.39656,0.48344,0.85213,1.32163,0.00832,0.00832,0.00832
212,3584.23,0.25733,0.69586,1.18712,0.68223,0.62279,0.69087,0.41503,0.47739,0.81576,1.3233,0.008312,0.008312,0.008312
213,3600.64,0.24568,0.70128,1.1846,0.64033,0.62787,0.66836,0.40804,0.47892,0.88642,1.30971,0.008304,0.008304,0.008304
214,3616.83,0.24897,0.74591,1.20663,0.71358,0.63627,0.68793,0.41814,0.48365,0.78588,1.31866,0.008296,0.008296,0.008296
215,3633.62,0.25745,0.69608,1.18851,0.6473,0.65818,0.67881,0.41233,0.48567,0.82524,1.3204,0.008288,0.008288,0.008288
216,3650.26,0.2542,0.71268,1.21178,0.59323,0.65112,0.65947,0.41044,0.47988,0.79037,1.30828,0.00828,0.00828,0.00828
217,3666.45,0.25616,0.73212,1.1996,0.61301,0.62583,0.6522,0.39732,0.48713,0.82333,1.33261,0.008272,0.008272,0.008272
218,3682.66,0.24539,0.71367,1.19612,0.64354,0.61251,0.65879,0.39293,0.48802,0.87091,1.33191,0.008264,0.008264,0.008264
219,3698.91,0.26384,0.72832,1.19932,0.67634,0.6094,0.66544,0.39546,0.49213,0.81983,1.33118,0.008256,0.008256,0.008256
220,3715.26,0.25436,0.69299,1.20388,0.60888,0.69012,0.68338,0.40492,0.49216,0.83412,1.33175,0.008248,0.008248,0.008248
221,3731.71,0.26109,0.7638,1.22072,0.6332,0.6396,0.66311,0.40046,0.47425,0.85286,1.30707,0.00824,0.00824,0.00824
222,3747.99,0.23934,0.6667,1.18043,0.63788,0.64439,0.67646,0.41001,0.48383,0.85053,1.30561,0.008232,0.008232,0.008232
223,3764.24,0.24953,0.72566,1.2038,0.67607,0.61991,0.67956,0.40986,0.48432,0.78729,1.30616,0.008224,0.008224,0.008224
224,3780.99,0.24959,0.71591,1.18745,0.6906,0.58743,0.67001,0.40572,0.48621,0.8156,1.33267,0.008216,0.008216,0.008216
225,3797.15,0.25449,0.7561,1.20751,0.68579,0.59041,0.66338,0.40372,0.49013,0.83376,1.31647,0.008208,0.008208,0.008208
226,3813.41,0.25848,0.73909,1.2056,0.6274,0.64424,0.68132,0.41407,0.48733,0.79742,1.30062,0.0082,0.0082,0.0082
227,3829.98,0.24106,0.66516,1.17212,0.61203,0.64361,0.65983,0.39947,0.48563,0.84579,1.31768,0.008192,0.008192,0.008192
228,3847.36,0.25552,0.69756,1.17391,0.63522,0.64023,0.67678,0.4157,0.47761,0.78513,1.30194,0.008184,0.008184,0.008184
229,3879.91,0.26462,0.70194,1.20748,0.68668,0.57853,0.66217,0.39611,0.49276,0.83935,1.34658,0.008176,0.008176,0.008176
230,3896.58,0.2338,0.67347,1.17589,0.63184,0.64591,0.67786,0.42095,0.48272,0.81883,1.31657,0.008168,0.008168,0.008168
231,3940.01,0.25189,0.6881,1.19095,0.73146,0.60059,0.69071,0.42846,0.48043,0.80637,1.31169,0.00816,0.00816,0.00816
232,3955.99,0.24391,0.66828,1.17993,0.71822,0.58223,0.67671,0.41274,0.48401,0.8101,1.31292,0.008152,0.008152,0.008152
233,4000.44,0.25342,0.69175,1.18962,0.71088,0.57062,0.67233,0.40504,0.48202,0.88193,1.31995,0.008144,0.008144,0.008144
234,4018.63,0.24018,0.69533,1.17362,0.67732,0.6112,0.68352,0.41907,0.48498,0.82086,1.32231,0.008136,0.008136,0.008136
235,4036.02,0.24131,0.69195,1.18598,0.65512,0.64221,0.70075,0.42772,0.46755,0.83731,1.29689,0.008128,0.008128,0.008128
236,4052.76,0.24281,0.67827,1.17718,0.73193,0.57834,0.68374,0.42108,0.4805,0.82268,1.30908,0.00812,0.00812,0.00812
237,4070.38,0.2466,0.68316,1.1987,0.65029,0.64526,0.68363,0.41792,0.48311,0.86766,1.31895,0.008112,0.008112,0.008112
238,4087.41,0.25151,0.65422,1.18768,0.61849,0.66937,0.68708,0.42894,0.47666,0.84755,1.31348,0.008104,0.008104,0.008104
239,4103.63,0.24036,0.66299,1.1935,0.65489,0.62733,0.66416,0.40552,0.48815,0.91969,1.33637,0.008096,0.008096,0.008096
240,4120.39,0.24251,0.74583,1.17081,0.68718,0.62224,0.69206,0.42096,0.47719,0.83586,1.31298,0.008088,0.008088,0.008088
241,4139.42,0.23623,0.64502,1.17103,0.68116,0.65352,0.69818,0.42511,0.47138,0.83046,1.31127,0.00808,0.00808,0.00808
242,4159.39,0.24538,0.77412,1.18734,0.65521,0.62646,0.68349,0.4192,0.4713,0.83377,1.30718,0.008072,0.008072,0.008072
243,4177.74,0.24952,0.67999,1.18519,0.64992,0.57263,0.64179,0.37641,0.49823,0.96741,1.36185,0.008064,0.008064,0.008064
244,4195.6,0.23932,0.71629,1.19162,0.65163,0.61154,0.65372,0.39323,0.48564,0.93178,1.33522,0.008056,0.008056,0.008056
245,4212.35,0.25105,0.70069,1.21026,0.66666,0.67028,0.69954,0.42387,0.49119,0.77821,1.3091,0.008048,0.008048,0.008048
246,4229.66,0.25358,0.68594,1.20955,0.73216,0.60619,0.69518,0.42272,0.48427,0.79953,1.30289,0.00804,0.00804,0.00804
247,4245.87,0.25622,0.65205,1.19509,0.61113,0.67685,0.68679,0.41232,0.48862,0.79392,1.3119,0.008032,0.008032,0.008032
248,4262.38,0.23312,0.66779,1.17679,0.72284,0.57843,0.67263,0.40189,0.49771,0.87136,1.33596,0.008024,0.008024,0.008024
249,4278.57,0.25323,0.67553,1.19862,0.65477,0.66498,0.696,0.42471,0.47678,0.7584,1.29342,0.008016,0.008016,0.008016
250,4294.84,0.25276,0.66971,1.18585,0.70471,0.5858,0.68028,0.41909,0.48552,0.81682,1.31189,0.008008,0.008008,0.008008
251,4311.44,0.25153,0.64728,1.17321,0.69839,0.6526,0.69291,0.42282,0.49563,0.78467,1.32257,0.008,0.008,0.008
252,4327.83,0.23868,0.66262,1.2034,0.72805,0.64159,0.71313,0.43283,0.48813,0.76531,1.31702,0.007992,0.007992,0.007992
253,4344.09,0.23325,0.64541,1.17922,0.70271,0.63062,0.70635,0.42692,0.48643,0.7702,1.32249,0.007984,0.007984,0.007984
254,4360.54,0.25281,0.63988,1.16965,0.64825,0.66245,0.69874,0.42205,0.47415,0.7487,1.30846,0.007976,0.007976,0.007976
255,4376.68,0.235,0.63429,1.16351,0.77275,0.63381,0.72158,0.44284,0.47799,0.72132,1.30478,0.007968,0.007968,0.007968
256,4392.83,0.24594,0.63528,1.16515,0.63163,0.69479,0.69821,0.42346,0.48557,0.78528,1.33917,0.00796,0.00796,0.00796
257,4409.51,0.26175,0.65878,1.17754,0.70159,0.62247,0.69511,0.42372,0.4922,0.77673,1.34155,0.007952,0.007952,0.007952
258,4425.68,0.24608,0.6549,1.1727,0.69963,0.62679,0.69633,0.42024,0.48483,0.81638,1.32823,0.007944,0.007944,0.007944
259,4441.88,0.24906,0.64665,1.1714,0.6448,0.64683,0.66618,0.39985,0.48855,0.85561,1.33252,0.007936,0.007936,0.007936
260,4458.05,0.24344,0.65337,1.17801,0.71411,0.61577,0.68657,0.41508,0.48882,0.84533,1.34191,0.007928,0.007928,0.007928
261,4474.32,0.24185,0.63746,1.18641,0.68631,0.64003,0.69023,0.41902,0.48436,0.78691,1.32598,0.00792,0.00792,0.00792
262,4490.78,0.2369,0.64599,1.18297,0.70102,0.6423,0.67193,0.40951,0.48741,0.8469,1.33237,0.007912,0.007912,0.007912
263,4506.93,0.23521,0.67618,1.18025,0.66544,0.59256,0.66033,0.39903,0.48281,0.82746,1.32428,0.007904,0.007904,0.007904
264,4523.19,0.25101,0.61701,1.1732,0.68466,0.62251,0.67797,0.40874,0.48293,0.824,1.32667,0.007896,0.007896,0.007896
265,4539.42,0.23997,0.65466,1.17836,0.69427,0.62556,0.67555,0.40473,0.48868,0.84088,1.33816,0.007888,0.007888,0.007888
266,4555.64,0.23613,0.68027,1.17637,0.69273,0.59235,0.67619,0.40725,0.48031,0.8317,1.33109,0.00788,0.00788,0.00788
267,4571.96,0.23267,0.64211,1.16499,0.74277,0.596,0.69845,0.42369,0.4763,0.74572,1.32156,0.007872,0.007872,0.007872
268,4588.22,0.24237,0.62033,1.19528,0.7336,0.58309,0.68352,0.42018,0.4765,0.79843,1.31926,0.007864,0.007864,0.007864
269,4604.4,0.23737,0.64739,1.18527,0.7261,0.59628,0.69447,0.42876,0.48059,0.79887,1.32484,0.007856,0.007856,0.007856
270,4621.09,0.2494,0.66235,1.18607,0.72219,0.62553,0.69947,0.42537,0.47472,0.75355,1.31652,0.007848,0.007848,0.007848
271,4637.43,0.23666,0.64601,1.18113,0.73944,0.58893,0.68806,0.41875,0.47596,0.85704,1.33534,0.00784,0.00784,0.00784
272,4653.58,0.24379,0.61824,1.16531,0.68942,0.57468,0.66554,0.41079,0.48424,0.92505,1.3407,0.007832,0.007832,0.007832
273,4669.76,0.24372,0.61752,1.17907,0.66473,0.58945,0.66349,0.4077,0.47363,0.85698,1.3283,0.007824,0.007824,0.007824
274,4685.94,0.21956,0.62965,1.17423,0.7056,0.57729,0.67698,0.41106,0.47856,0.824,1.31504,0.007816,0.007816,0.007816
275,4702.41,0.2391,0.6414,1.18117,0.73459,0.58433,0.67852,0.41574,0.47561,0.8142,1.31196,0.007808,0.007808,0.007808
276,4718.8,0.23859,0.63002,1.19232,0.70726,0.58182,0.68919,0.42183,0.46459,0.79792,1.29525,0.0078,0.0078,0.0078
277,4735.21,0.24551,0.61673,1.18999,0.70025,0.61853,0.69994,0.42488,0.47081,0.78034,1.30212,0.007792,0.007792,0.007792
278,4751.7,0.23044,0.60584,1.17002,0.65539,0.67108,0.68225,0.41458,0.48517,0.80769,1.33454,0.007784,0.007784,0.007784
279,4767.85,0.23674,0.63002,1.15687,0.6792,0.61364,0.67997,0.40781,0.47865,0.84542,1.34327,0.007776,0.007776,0.007776
280,4784.51,0.2282,0.6014,1.1623,0.72019,0.58861,0.68277,0.42099,0.47521,0.80664,1.31943,0.007768,0.007768,0.007768
281,4800.67,0.23762,0.62077,1.17494,0.60996,0.65857,0.66612,0.39992,0.48093,0.80692,1.33269,0.00776,0.00776,0.00776
282,4817.2,0.25388,0.65176,1.18771,0.69847,0.59964,0.68184,0.41581,0.48075,0.84662,1.33852,0.007752,0.007752,0.007752
283,4834.01,0.23003,0.63837,1.17627,0.77654,0.57363,0.69495,0.43319,0.47809,0.83236,1.3223,0.007744,0.007744,0.007744
284,4850.75,0.23859,0.5973,1.1805,0.70226,0.57662,0.67755,0.41499,0.48706,0.84784,1.34396,0.007736,0.007736,0.007736
285,4867.23,0.22551,0.57248,1.15251,0.66736,0.61536,0.66325,0.40553,0.48375,0.91267,1.33447,0.007728,0.007728,0.007728
286,4884.28,0.2301,0.62917,1.18204,0.61062,0.70343,0.68891,0.42332,0.48472,0.79463,1.32103,0.00772,0.00772,0.00772
287,4900.73,0.24501,0.60865,1.16444,0.69373,0.59038,0.67911,0.41921,0.48502,0.84613,1.32632,0.007712,0.007712,0.007712
288,4917.74,0.23764,0.57139,1.14795,0.7028,0.64349,0.71585,0.44072,0.47139,0.78479,1.30641,0.007704,0.007704,0.007704
289,4935.46,0.24037,0.5893,1.16033,0.74712,0.58292,0.68005,0.42357,0.47339,0.8816,1.31638,0.007696,0.007696,0.007696
290,4951.66,0.23064,0.59418,1.17109,0.72063,0.60282,0.69129,0.42749,0.46874,0.85422,1.30246,0.007688,0.007688,0.007688
291,4968.28,0.23164,0.61782,1.17406,0.73251,0.62374,0.70529,0.42792,0.47796,0.82787,1.31845,0.00768,0.00768,0.00768
292,4984.84,0.24998,0.60796,1.15808,0.70454,0.61461,0.69825,0.42342,0.48428,0.83441,1.32079,0.007672,0.007672,0.007672
293,5001.25,0.24873,0.6342,1.14907,0.6534,0.67481,0.68621,0.42337,0.47954,0.8459,1.32181,0.007664,0.007664,0.007664
294,5017.39,0.23288,0.62929,1.15497,0.71758,0.64824,0.70838,0.42542,0.47504,0.79065,1.32064,0.007656,0.007656,0.007656
295,5033.55,0.23305,0.58843,1.17828,0.69643,0.63846,0.69855,0.42258,0.4823,0.81576,1.32486,0.007648,0.007648,0.007648
296,5049.95,0.23293,0.5938,1.17253,0.73272,0.58518,0.67904,0.41164,0.48474,0.83698,1.33311,0.00764,0.00764,0.00764
297,5066.29,0.2403,0.5951,1.16281,0.63353,0.68757,0.69599,0.4264,0.46754,0.81846,1.31056,0.007632,0.007632,0.007632
298,5082.47,0.24061,0.60349,1.16542,0.63707,0.6655,0.68855,0.42055,0.47832,0.81885,1.32225,0.007624,0.007624,0.007624
299,5098.65,0.23751,0.59508,1.16185,0.68517,0.6477,0.70183,0.42704,0.47097,0.7752,1.30577,0.007616,0.007616,0.007616
300,5115.07,0.23945,0.58223,1.1608,0.68952,0.61759,0.68851,0.43215,0.48172,0.80693,1.31005,0.007608,0.007608,0.007608
301,5131.25,0.2379,0.57713,1.14674,0.7392,0.59467,0.68235,0.41619,0.49666,0.88539,1.32958,0.0076,0.0076,0.0076
302,5147.4,0.23779,0.59359,1.16214,0.77523,0.59017,0.71176,0.44477,0.47293,0.84587,1.30833,0.007592,0.007592,0.007592
303,5163.7,0.23957,0.58735,1.16806,0.74186,0.59241,0.70815,0.43714,0.47313,0.80948,1.3123,0.007584,0.007584,0.007584
304,5180.13,0.23137,0.6199,1.15295,0.70173,0.66073,0.71777,0.43631,0.47462,0.7561,1.30673,0.007576,0.007576,0.007576
305,5196.32,0.22773,0.59119,1.15358,0.6749,0.62402,0.69557,0.42081,0.47764,0.85216,1.32197,0.007568,0.007568,0.007568
306,5212.94,0.24293,0.59154,1.17266,0.76244,0.59129,0.70816,0.43195,0.47283,0.77243,1.31049,0.00756,0.00756,0.00756
307,5229.19,0.23586,0.60482,1.15285,0.66462,0.6389,0.68878,0.42264,0.47534,0.80923,1.32902,0.007552,0.007552,0.007552
308,5245.38,0.23455,0.61648,1.168,0.68183,0.63582,0.67768,0.42195,0.47596,0.83283,1.31849,0.007544,0.007544,0.007544
309,5261.57,0.23974,0.61666,1.15545,0.70912,0.63296,0.69124,0.42379,0.46673,0.83418,1.31896,0.007536,0.007536,0.007536
310,5277.83,0.23559,0.56283,1.16827,0.72557,0.61023,0.67236,0.41564,0.4711,0.84903,1.3092,0.007528,0.007528,0.007528
311,5294.16,0.22923,0.57581,1.15665,0.67488,0.62903,0.66571,0.40588,0.48286,0.89469,1.33264,0.00752,0.00752,0.00752
312,5310.34,0.23009,0.61343,1.1639,0.72691,0.60909,0.68587,0.41824,0.47686,0.7804,1.32182,0.007512,0.007512,0.007512
313,5327.33,0.24029,0.57119,1.15175,0.76034,0.61546,0.69803,0.43209,0.47836,0.79268,1.3333,0.007504,0.007504,0.007504
314,5343.59,0.23326,0.61619,1.16352,0.68047,0.65765,0.68594,0.41915,0.48943,0.82338,1.33045,0.007496,0.007496,0.007496
315,5359.9,0.243,0.59672,1.15107,0.73049,0.61661,0.69886,0.42976,0.48342,0.84261,1.32209,0.007488,0.007488,0.007488
316,5376.27,0.23577,0.58477,1.15711,0.71209,0.64671,0.70582,0.43194,0.47181,0.80346,1.30813,0.00748,0.00748,0.00748
317,5392.52,0.21855,0.59283,1.13951,0.71164,0.61863,0.68375,0.41313,0.48187,0.84435,1.33516,0.007472,0.007472,0.007472
318,5408.74,0.24103,0.57507,1.14494,0.67781,0.66723,0.7003,0.41929,0.4732,0.81341,1.31362,0.007464,0.007464,0.007464
319,5424.94,0.22043,0.61333,1.16803,0.6968,0.66732,0.69937,0.41717,0.47495,0.78286,1.30766,0.007456,0.007456,0.007456
320,5441.1,0.23845,0.58693,1.17455,0.67174,0.70072,0.71642,0.42628,0.47117,0.77573,1.30525,0.007448,0.007448,0.007448
321,5457.34,0.2398,0.56783,1.156,0.68276,0.64957,0.6902,0.42193,0.47015,0.83352,1.30867,0.00744,0.00744,0.00744
322,5473.57,0.24312,0.587,1.16557,0.70501,0.60729,0.6763,0.413,0.47781,0.87647,1.32511,0.007432,0.007432,0.007432
323,5489.72,0.24092,0.56847,1.16104,0.67688,0.65291,0.69862,0.42736,0.47263,0.80588,1.31237,0.007424,0.007424,0.007424
324,5505.96,0.2253,0.58954,1.16377,0.74445,0.6458,0.7173,0.44129,0.47474,0.7843,1.30324,0.007416,0.007416,0.007416
325,5522.22,0.22234,0.58141,1.14875,0.69992,0.69497,0.71323,0.44175,0.47258,0.76064,1.31614,0.007408,0.007408,0.007408
326,5538.42,0.23051,0.58062,1.15974,0.68885,0.64863,0.70588,0.43489,0.47635,0.83065,1.32466,0.0074,0.0074,0.0074
327,5554.59,0.23366,0.56478,1.14943,0.71455,0.63357,0.69689,0.42703,0.47326,0.80462,1.31853,0.007392,0.007392,0.007392
328,5570.84,0.24255,0.56814,1.15345,0.66911,0.63046,0.69536,0.42224,0.46755,0.80767,1.30828,0.007384,0.007384,0.007384
329,5587.01,0.23456,0.57336,1.13779,0.72472,0.58324,0.68677,0.43003,0.4698,0.87709,1.30766,0.007376,0.007376,0.007376
330,5603.16,0.23807,0.57743,1.16569,0.70032,0.62123,0.69777,0.43134,0.46493,0.8627,1.29969,0.007368,0.007368,0.007368
331,5619.32,0.22123,0.60097,1.16983,0.66582,0.65124,0.69737,0.43985,0.46105,0.88011,1.29805,0.00736,0.00736,0.00736
332,5635.56,0.23438,0.59139,1.17632,0.70967,0.60175,0.68107,0.42302,0.4792,0.8577,1.32365,0.007352,0.007352,0.007352
333,5651.89,0.23905,0.57475,1.15245,0.75246,0.6101,0.70167,0.43004,0.47684,0.8344,1.30693,0.007344,0.007344,0.007344
334,5668.42,0.22318,0.55827,1.16727,0.68422,0.63481,0.68573,0.41678,0.47637,0.82413,1.3093,0.007336,0.007336,0.007336
335,5685.54,0.23618,0.57127,1.16619,0.72298,0.6036,0.69335,0.41971,0.46893,0.81663,1.30675,0.007328,0.007328,0.007328
336,5701.85,0.22968,0.59162,1.15458,0.7177,0.61952,0.70101,0.43051,0.46426,0.80629,1.2959,0.00732,0.00732,0.00732
337,5718.01,0.23514,0.57122,1.14597,0.7214,0.60909,0.69302,0.42922,0.47514,0.82873,1.31941,0.007312,0.007312,0.007312
338,5734.17,0.24276,0.57633,1.16236,0.71766,0.64421,0.71353,0.44107,0.47149,0.76636,1.29509,0.007304,0.007304,0.007304
339,5750.43,0.22055,0.51719,1.14196,0.68917,0.68377,0.71847,0.45018,0.47093,0.76005,1.29888,0.007296,0.007296,0.007296
340,5766.62,0.21587,0.5491,1.13608,0.76022,0.62518,0.70777,0.4427,0.47306,0.78624,1.30557,0.007288,0.007288,0.007288
341,5782.83,0.2262,0.55649,1.15403,0.73363,0.63299,0.72233,0.44587,0.47569,0.78571,1.30334,0.00728,0.00728,0.00728
342,5799.33,0.22341,0.55864,1.14638,0.73658,0.62877,0.72859,0.45031,0.46249,0.75875,1.29607,0.007272,0.007272,0.007272
343,5815.55,0.2324,0.51919,1.13084,0.70527,0.63253,0.71436,0.44146,0.4731,0.80398,1.31214,0.007264,0.007264,0.007264
344,5831.79,0.23603,0.52714,1.13818,0.68466,0.6229,0.68803,0.42986,0.47362,0.85664,1.31716,0.007256,0.007256,0.007256
345,5847.98,0.23359,0.5725,1.15535,0.69642,0.61757,0.68853,0.42451,0.47544,0.82069,1.31483,0.007248,0.007248,0.007248
346,5864.56,0.23558,0.53905,1.15275,0.68226,0.62941,0.68759,0.42148,0.47856,0.8181,1.31993,0.00724,0.00724,0.00724
347,5880.79,0.22561,0.54595,1.15567,0.69862,0.60358,0.68414,0.42514,0.47617,0.85436,1.31617,0.007232,0.007232,0.007232
348,5897.2,0.23699,0.57185,1.15564,0.68202,0.62341,0.68723,0.42528,0.47827,0.81689,1.31277,0.007224,0.007224,0.007224
349,5914.19,0.23063,0.57613,1.13661,0.72919,0.58589,0.69203,0.4256,0.47527,0.82849,1.31778,0.007216,0.007216,0.007216
350,5930.37,0.22008,0.53784,1.15599,0.73547,0.61233,0.69867,0.43127,0.46493,0.8047,1.30713,0.007208,0.007208,0.007208
351,5946.56,0.21897,0.5274,1.13682,0.71282,0.60485,0.70181,0.43542,0.46605,0.79913,1.30782,0.0072,0.0072,0.0072
352,5963.03,0.22618,0.53988,1.14067,0.67877,0.65654,0.68993,0.42926,0.46967,0.79346,1.3103,0.007192,0.007192,0.007192
353,5979.28,0.22775,0.54556,1.15425,0.73796,0.5752,0.68869,0.42854,0.46271,0.81337,1.29677,0.007184,0.007184,0.007184
354,5995.46,0.23554,0.58364,1.14924,0.72599,0.62847,0.704,0.43321,0.45809,0.78003,1.2975,0.007176,0.007176,0.007176
355,6011.96,0.2316,0.54888,1.14793,0.64721,0.6744,0.68894,0.43425,0.46077,0.81799,1.31262,0.007168,0.007168,0.007168
356,6028.46,0.24102,0.56749,1.15649,0.67472,0.64405,0.68744,0.42543,0.46565,0.84068,1.31047,0.00716,0.00716,0.00716
357,6046.13,0.22842,0.55537,1.13996,0.64755,0.67861,0.69704,0.43162,0.46464,0.80761,1.30905,0.007152,0.007152,0.007152
358,6062.3,0.22406,0.53722,1.14243,0.6743,0.62006,0.69787,0.43331,0.46612,0.81113,1.31387,0.007144,0.007144,0.007144
359,6078.53,0.23826,0.52905,1.15007,0.64595,0.63716,0.68961,0.42295,0.4696,0.84042,1.32126,0.007136,0.007136,0.007136
360,6095.34,0.23862,0.54846,1.14743,0.66565,0.65616,0.69888,0.42989,0.469,0.79157,1.31124,0.007128,0.007128,0.007128
361,6111.68,0.23413,0.53935,1.14384,0.66066,0.64013,0.70104,0.42919,0.46527,0.79134,1.31639,0.00712,0.00712,0.00712
362,6128.19,0.22824,0.56153,1.1638,0.71618,0.64975,0.70847,0.43333,0.46162,0.7635,1.30004,0.007112,0.007112,0.007112
363,6144.68,0.2206,0.55139,1.14334,0.72822,0.61824,0.70586,0.44012,0.46623,0.79134,1.30753,0.007104,0.007104,0.007104
364,6161.15,0.2183,0.50077,1.13561,0.69472,0.67598,0.71493,0.44859,0.46911,0.79245,1.31014,0.007096,0.007096,0.007096
365,6177.3,0.22516,0.55548,1.14562,0.72687,0.63107,0.71184,0.43997,0.471,0.80715,1.30996,0.007088,0.007088,0.007088
366,6193.61,0.22281,0.53199,1.16005,0.70384,0.65712,0.71547,0.43882,0.46602,0.78882,1.31243,0.00708,0.00708,0.00708
367,6209.94,0.23036,0.55666,1.14459,0.7307,0.63853,0.71739,0.44366,0.46483,0.76261,1.30526,0.007072,0.007072,0.007072
368,6226.2,0.22833,0.53785,1.15727,0.69024,0.65857,0.71363,0.44085,0.45571,0.76739,1.29847,0.007064,0.007064,0.007064
369,6242.47,0.22154,0.55179,1.15062,0.65515,0.70179,0.71337,0.43274,0.45959,0.74154,1.29491,0.007056,0.007056,0.007056
370,6258.73,0.22615,0.53507,1.13798,0.73789,0.61235,0.70688,0.43925,0.46968,0.77205,1.3062,0.007048,0.007048,0.007048
371,6274.92,0.22438,0.52359,1.13853,0.70966,0.651,0.7142,0.43939,0.46779,0.78387,1.30455,0.00704,0.00704,0.00704
372,6291.12,0.22341,0.52822,1.14362,0.71459,0.62837,0.71715,0.4439,0.46439,0.75395,1.28755,0.007032,0.007032,0.007032
373,6307.34,0.23967,0.52762,1.12259,0.67298,0.66169,0.71681,0.44331,0.46611,0.76129,1.29538,0.007024,0.007024,0.007024
374,6323.6,0.22076,0.54977,1.14717,0.73183,0.62898,0.71022,0.44297,0.46808,0.76779,1.29949,0.007016,0.007016,0.007016
375,6340.02,0.22866,0.54266,1.15466,0.67749,0.6489,0.71302,0.43536,0.46606,0.81924,1.31338,0.007008,0.007008,0.007008
376,6357.49,0.23228,0.50616,1.14225,0.73646,0.61226,0.71559,0.43791,0.4656,0.80517,1.30042,0.007,0.007,0.007
377,6374.1,0.23737,0.52711,1.15269,0.71673,0.63312,0.71165,0.43864,0.4637,0.79172,1.29561,0.006992,0.006992,0.006992
378,6390.25,0.21071,0.54435,1.14257,0.73972,0.59743,0.70895,0.43811,0.46046,0.83229,1.29937,0.006984,0.006984,0.006984
379,6406.79,0.22105,0.51027,1.12678,0.70332,0.66409,0.7258,0.44591,0.45888,0.78411,1.29334,0.006976,0.006976,0.006976
380,6423.94,0.22795,0.52975,1.14804,0.69319,0.67668,0.71314,0.44297,0.4583,0.78258,1.29351,0.006968,0.006968,0.006968
