epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,6810.41,3.73816,1.04491,1.45705,0.4796,0.41223,0.40551,0.23441,4.86157,0.91391,1.41847,0.009472,0.009472,0.009472
68,7093.63,3.72357,1.03709,1.45229,0.47835,0.42112,0.40812,0.23603,4.85655,0.91206,1.41697,0.009464,0.009464,0.009464
69,7406.92,3.71554,1.03117,1.45031,0.4889,0.41209,0.40898,0.23767,4.83432,0.90934,1.41377,0.009456,0.009456,0.009456
70,361.387,3.73725,1.02237,1.4466,0.4869,0.41231,0.4088,0.23802,4.81737,0.90728,1.41144,0.009448,0.009448,0.009448
71,682.927,3.69247,1.02763,1.44518,0.49168,0.41191,0.40985,0.23889,4.80552,0.90504,1.40885,0.00944,0.00944,0.00944
72,1012.72,3.73638,1.02992,1.44973,0.4832,0.42003,0.41138,0.23822,4.81101,0.90376,1.40934,0.009432,0.009432,0.009432
73,1299.14,3.704,1.02222,1.44912,0.49443,0.41487,0.41132,0.23883,4.79466,0.90146,1.40808,0.009424,0.009424,0.009424
74,1595.24,3.70904,1.02255,1.44284,0.47939,0.42112,0.41259,0.2393,4.78416,0.90087,1.40531,0.009416,0.009416,0.009416
75,1934.47,3.74366,1.02534,1.43756,0.49322,0.41753,0.41405,0.24064,4.76446,0.89748,1.40293,0.009408,0.009408,0.009408
76,2260.55,3.71164,1.02067,1.44328,0.49987,0.41098,0.41517,0.24138,4.75881,0.89721,1.40188,0.0094,0.0094,0.0094
77,2619.86,3.61373,1.00974,1.43547,0.48931,0.41902,0.41512,0.2417,4.75855,0.89526,1.40165,0.009392,0.009392,0.009392
78,2976.28,3.63885,1.01637,1.43205,0.49347,0.4263,0.41748,0.24301,4.75759,0.89221,1.4007,0.009384,0.009384,0.009384
79,3249.99,3.64719,1.01264,1.43722,0.49986,0.42525,0.42026,0.24445,4.74097,0.89136,1.39872,0.009376,0.009376,0.009376
80,3523.85,3.60707,1.01039,1.43098,0.50926,0.41911,0.42068,0.24524,4.72889,0.88854,1.39643,0.009368,0.009368,0.009368
81,3813.95,3.66651,1.00856,1.43074,0.50574,0.42341,0.42211,0.2459,4.72337,0.88797,1.39581,0.00936,0.00936,0.00936
82,4143.78,3.63383,1.00426,1.4315,0.50388,0.42488,0.42178,0.24546,4.71599,0.8874,1.3947,0.009352,0.009352,0.009352
83,4440.38,3.63086,1.00758,1.42383,0.50139,0.42564,0.42209,0.24629,4.71578,0.88657,1.394,0.009344,0.009344,0.009344
84,4772.9,3.68221,1.00022,1.42755,0.50229,0.42684,0.42377,0.2476,4.70147,0.88409,1.39211,0.009336,0.009336,0.009336
85,5058.71,3.61542,1.00227,1.42677,0.5089,0.42263,0.42286,0.24711,4.68569,0.88263,1.39001,0.009328,0.009328,0.009328
